編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLOKKHHGFAD47DA,42,61.38,住家用,鋼筋混凝土造,68年11月2日,三層,一層 二層 三層 地下層
RPVNMLQKKHHGFKD88DA,15,8.54,辦公室,鋼筋混凝土造,95年9月18日,八層,三層 陽台 雨遮
RPVNMLQKKHHGFKD88DA,15,8.54,共有部份,鋼筋混凝土造,95年9月18日,八層,
RPRNMLPKKHHGFKD38DA,24,22.71,住家用,鋼筋混凝土造,87年6月2日,七層,三層 陽台
RPRNMLPKKHHGFKD38DA,24,2.23,共有部份,鋼筋混凝土造,87年6月2日,七層,
RPRNMLPKKHHGFKD38DA,24,6.50,共有部份,鋼筋混凝土造,87年6月2日,七層,
RPUOMLRJLHHGFCD18DA,51,25.80,住商用,加強磚造,60年6月22日,二層,一層 二層
RPQNMLKKKHHGFDD17EA,32,98.49,住家用,加強磚造,78年12月28日,二層,一層 二層 陽台
RPRQMLOKKHHGFAD57DA,25,77.33,住家用,鋼筋混凝土造,85年10月11日,七層,二層 陽台
RPRQMLOKKHHGFAD57DA,25,36.83,共有部份,鋼筋混凝土造,85年10月11日,七層,
RPRQMLOKKHHGFAD57DA,25,7.83,共同使用（樓梯間）,鋼筋混凝土造,85年10月11日,七層,
RPRQMLOKKHHGFAD57DA,25,2.61,共同使用（陽台）,鋼筋混凝土造,85年10月11日,七層,
RPSNMLRKKHHGFAD67DA,24,.08,守衛室,鋼筋混凝土造,86年10月22日,六層,一層
RPSNMLRKKHHGFAD67DA,24,.00,共有部份,鋼筋混凝土造,86年10月22日,六層,
RPSNMLRKKHHGFAD67DA,24,4.16,共同使用（停車空間）,鋼筋混凝土造,86年10月22日,六層,
RPUQMLOKKHHGFAD87DA,30,7.42,共有部份,鋼筋混凝土造,80年9月3日,六層,
RPUQMLOKKHHGFAD87DA,30,17.81,住家用,鋼筋混凝土造,80年9月3日,六層,四層
RPUNMLSKKHHGFAD97DA,32,20.98,住家用,鋼筋混凝土造,79年5月18日,五層,二層 平台 花台 通道
RPUNMLSKKHHGFAD97DA,32,20.57,住家用,鋼筋混凝土造,79年5月18日,五層,二層 平台 花台 通道
RPUNMLSKKHHGFAD97DA,32,3.65,共有部份,鋼筋混凝土造,79年5月18日,五層,
RPUNMLSKKHHGFAD97DA,32,4.06,共有部份,鋼筋混凝土造,79年5月18日,五層,
