編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLRJRHGGFAO86EA,26,129.68,住家用,鋼筋混凝土造,84年8月1日,十二層,十一層 陽台 花台
RPTNMLRJRHGGFAO86EA,26,21.30,共有部分,鋼筋混凝土造,84年8月1日,十二層,
RPTNMLRJRHGGFAO86EA,26,8.81,共有部分,鋼筋混凝土造,84年8月1日,十二層,
RPSPMLQJQHGGFAO66DA,23,36.35,住家用,鋼筋混凝土造,87年6月23日,六層,一層 陽台
RPSPMLQJQHGGFAO66DA,23,8.33,共有部分,鋼筋混凝土造,87年6月23日,六層,
RPSPMLQJQHGGFAO66DA,23,14.70,共有部分,鋼筋混凝土造,87年6月23日,六層,
RPWNMLLKQHGGFAO09DA,7,22.75,集合住宅,鋼筋混凝土造,103年10月20日,十一層,三層 雨遮
RPWNMLLKQHGGFAO09DA,7,28.28,共有部分,鋼筋混凝土造,103年10月20日,十一層,
RPXOMLMJQHGGFAO66DA,,84.80,住家用,加強磚造,,二層,一層 二層
RPVPMLMKQHGGFAO66DA,30,7.43,共有部分,鋼筋混凝土造,81年1月7日,十二層,
RPVPMLMKQHGGFAO66DA,30,25.71,住家用,鋼筋混凝土造,81年1月7日,十二層,四層 陽台
RPUPMLQJQHGGFAO86DA,25,.75,商業用,鋼筋混凝土造,85年11月14日,二十一層,地下二層
RPUPMLQJQHGGFAO86DA,25,.00,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPUPMLQJQHGGFAO86DA,25,.16,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPUPMLQJQHGGFAO86DA,25,30.43,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPUPMLQJQHGGFAO86DA,25,.00,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPUPMLQJQHGGFAO86DA,25,.06,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPPNMLNKQHGGFAO68EA,50,87.40,住家用,加強磚造,60年11月19日,二層,一層 二層 騎樓
RPUNMLRKQHGGFAO96EA,,15.65,住家用,鋼筋混凝土造,,七層,二層
RPUNMLRKQHGGFAO96EA,,5.94,共有部分,鋼筋混凝土造,,七層,
RPTNMLQKQHGGFAO76EA,24,1.05,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPTNMLQKQHGGFAO76EA,24,1.28,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPTNMLQKQHGGFAO76EA,24,6.07,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPTNMLQKQHGGFAO76EA,24,21.89,集合住宅,鋼筋混凝土造,86年7月15日,十二層,四層 陽台
RPTNMLQKQHGGFAO76EA,24,3.72,走廊,鋼筋混凝土造,86年7月15日,十二層,
RPUPMLQKQHGGFAO96DA,24,1.28,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPUPMLQKQHGGFAO96DA,24,1.55,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPUPMLQKQHGGFAO96DA,24,7.35,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPUPMLQKQHGGFAO96DA,24,26.75,集合住宅,鋼筋混凝土造,86年7月15日,十二層,四層
RPUPMLQKQHGGFAO96DA,24,4.54,走廊,鋼筋混凝土造,86年7月15日,十二層,
RPWNMLTJQHGGFAO17DA,25,208.55,住家用,鋼筋混凝土造,85年9月5日,五層,一層 二層 三層 四層 五層 陽台
RPXPMLSKQHGGFAO47DA,15,22.28,集合住宅,鋼筋混凝土造,95年10月22日,五層,二層 陽台
RPXPMLSKQHGGFAO47DA,15,11.49,梯間、突出物、機電設備、電梯、水箱、機械室,鋼筋混凝土造,95年10月22日,五層,
RPOQMLSKQHGGFAO66DA,2,36.98,集合住宅,鋼骨造,109年1月15日,五層,五層
RPOQMLSKQHGGFAO66DA,2,25.09,共有部分,鋼骨造,109年1月15日,五層,
RPOPMLTKQHGGFAO66DA,24,42.51,辦公室停車空間,鋼筋混凝土造,86年4月9日,十八層,地下二層
RPROMLTKQHGGFAO86DA,6,.04,辦公室,鋼筋混凝土造,104年10月30日,二十四層,一層
RPROMLTKQHGGFAO86DA,6,114.72,集合住宅,鋼筋混凝土造,104年10月30日,二十四層,十三層 陽台 雨遮
RPOPMLTKQHGGFAO66DA,24,113.18,辦公室,鋼筋混凝土造,86年4月9日,十八層,六層 陽台
RPROMLTKQHGGFAO86DA,6,20.64,共有部分,鋼筋混凝土造,104年10月30日,二十四層,
RPOPMLTKQHGGFAO66DA,24,.84,共有部分,鋼筋混凝土造,86年4月9日,十八層,
RPROMLTKQHGGFAO86DA,6,58.08,共有部分,鋼筋混凝土造,104年10月30日,二十四層,
RPOPMLTKQHGGFAO66DA,24,1.13,共有部分,鋼筋混凝土造,86年4月9日,十八層,
RPROMLTKQHGGFAO86DA,6,34.56,共有部分,鋼筋混凝土造,104年10月30日,二十四層,
RPOPMLTKQHGGFAO66DA,24,18.24,共有部分,鋼筋混凝土造,86年4月9日,十八層,
RPOPMLTKQHGGFAO66DA,24,5.29,共有部分,鋼筋混凝土造,86年4月9日,十八層,
RPOPMLTKQHGGFAO66DA,24,15.13,共有部分,鋼筋混凝土造,86年4月9日,十八層,
RPWPMLKLQHGGFAO66DA,20,296.76,住宅、停車空間、店舖,鋼筋混凝土造,90年2月7日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
RPTPMLNJQHGGFAO09DA,33,87.80,住商用,鋼筋混凝土造,77年2月12日,五層,一層 騎樓 夾層
RPTPMLKLQHGGFAO09EA,25,24.82,辦公室,鋼筋混凝土造,85年3月26日,十二層,十層 雨遮
RPTPMLKLQHGGFAO09EA,25,9.42,共有部分,鋼筋混凝土造,85年3月26日,十二層,
RPTOMLSKQHGGFAO96DA,8,106.54,集合住宅,鋼筋混凝土造,102年7月5日,九層,五層 陽台
RPTOMLSKQHGGFAO96DA,8,20.23,共有部分,鋼筋混凝土造,102年7月5日,九層,
RPTOMLSKQHGGFAO96DA,8,61.12,共有部分,鋼筋混凝土造,102年7月5日,九層,
RPRPMLTKQHGGFAO96DA,14,.23,管委會辦公室,鋼筋混凝土造,96年4月12日,七層,一層
RPRPMLTKQHGGFAO96DA,14,17.51,辦公室,鋼筋混凝土造,96年4月12日,七層,一層
RPRPMLTKQHGGFAO96DA,14,19.87,防空避難室及停車空間、梯間、機械室、 水箱,鋼筋混凝土造,96年4月12日,七層,
RPRPMLTKQHGGFAO96DA,14,9.99,防空避難室及停車空間、梯間、機械室、 水箱,鋼筋混凝土造,96年4月12日,七層,
RPWPMLNLQHGGFAO07EA,30,33.76,住家用,鋼筋混凝土造,80年4月18日,五層,四層 陽台
RPWPMLNLQHGGFAO07EA,30,8.88,共有部分,鋼筋混凝土造,80年4月18日,五層,
RPOPMLQJQHGGFAO88DA,13,26.64,辦公室,鋼筋混凝土造,97年7月30日,十層,七層 雨遮
RPPNMLOLQHGGFAO88EA,,287.29,住家用,加強磚造,,二層,一層 二層
RPOPMLQJQHGGFAO88DA,13,16.18,防空避難室、停車空間、水箱、梯間、機械室,鋼筋混凝土造,97年7月30日,十層,
RPUPMLOLQHGGFAO86DA,,103.74,住家用,加強磚造,,二層,一層 二層
RPRNMLPLQHGGFAO56EA,,69.44,住家用,鋼筋混凝土造,,五層,四層 陽台
RPRNMLPLQHGGFAO56EA,,14.36,共有部分,鋼筋混凝土造,,五層,
RPTNMLPLQHGGFAO76EA,7,24.23,集合住宅,鋼筋混凝土造,103年8月30日,十二層,四層 陽台 雨遮
RPTNMLPLQHGGFAO76EA,7,18.84,共有部分,鋼筋混凝土造,103年8月30日,十二層,
RPPPMLPLQHGGFAO09DA,8,101.36,集合住宅,鋼筋混凝土造,102年7月5日,九層,五層 陽台
RPPPMLPLQHGGFAO09DA,8,19.26,共有部分,鋼筋混凝土造,102年7月5日,九層,
RPPPMLPLQHGGFAO09DA,8,63.21,共有部分,鋼筋混凝土造,102年7月5日,九層,
RPQQMLOLQHGGFAO56DA,24,17.14,辦公室,鋼筋混凝土造,86年7月15日,十二層,十一層
RPQQMLOLQHGGFAO56DA,24,3.14,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPQQMLOLQHGGFAO56DA,24,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPQPMLPLQHGGFAO56DA,37,71.88,住家用,鋼筋混凝土造,73年10月9日,五層,二層 陽台
RPQQMLOLQHGGFAO56DA,24,6.44,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPQPMLPLQHGGFAO56DA,37,7.73,共有部分,鋼筋混凝土造,73年10月9日,五層,
RPTQMLPLQHGGFAO96DA,,79.20,住家用,鋼筋混凝土造,,五層,四層
RPXOMLOLQHGGFAO07DA,27,25.23,住家用,鋼筋混凝土造,83年10月29日,六層,六層 陽台
RPXOMLOLQHGGFAO07DA,27,5.43,共有部分,鋼筋混凝土造,83年10月29日,六層,
RPXOMLOLQHGGFAO07DA,27,3.00,共有部分,鋼筋混凝土造,83年10月29日,六層,
RPPQMLOLQHGGFAO09DA,7,125.03,集合住宅,鋼筋混凝土造,103年5月10日,十五層,三層 陽台 雨遮
