編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLNJJIGGFDK18DA,15,22.32,住家用,鋼筋混凝土造,95年8月30日,五層,五層 陽台
RPTNMLNJJIGGFDK18DA,,11.35,機械室、停車空間、樓梯間,鋼筋混凝土造,,五層,
RPPNMLKKJIGGFDK57DA,18,22.54,住家用,鋼筋混凝土造,92年7月16日,四層,四層 陽台 雨遮
RPPNMLKKJIGGFDK57DA,18,6.98,樓梯間,鋼筋混凝土造,92年7月16日,四層,
RPUNMLRKJIGGFDK78DA,20,21.12,住家用,鋼筋混凝土造,90年6月29日,三層,二層 陽台
RPUNMLRKJIGGFDK78DA,20,6.86,樓梯間、屋頂突出物,鋼筋混凝土造,90年6月29日,三層,
RPVNMLRKJIGGFDK88DA,20,21.12,住家用,鋼筋混凝土造,90年6月29日,三層,二層 陽台
RPVNMLRKJIGGFDK88DA,20,6.87,樓梯間，屋頂突出物,鋼筋混凝土造,90年6月29日,三層,
RPSOMLNJJIGGFFK38DA,23,47.05,住家用,鋼筋混凝土造,87年12月2日,十層,三層 陽台
RPSOMLNJJIGGFFK38DA,23,6.35,樓梯．機械室．水箱,鋼筋混凝土造,87年12月2日,十層,
RPSOMLNJJIGGFFK38DA,23,4.50,地下室,鋼筋混凝土造,87年12月2日,十層,
RPXNMLRKJIGGFDK09DA,2,92.40,集合住宅,鋼筋混凝土造,108年10月9日,七層,二層 陽台
RPXNMLRKJIGGFDK09DA,2,20.70,共有部分,鋼筋混凝土造,108年10月9日,七層,
RPXNMLRKJIGGFDK09DA,2,23.61,共有部分,鋼筋混凝土造,108年10月9日,七層,
RPUNMLQKJIGGFEK78DA,1,103.23,集合住宅,ＲＣ造,109年8月20日,五層,三層 陽台
RPUNMLQKJIGGFEK78DA,1,40.23,集合住宅、樓梯間,ＲＣ造,109年8月20日,五層,
RPTNMLRKJIGGFAK38DA,30,201.18,住家用,鋼筋混凝土造,80年6月25日,二層,一層 二層 陽台
RPUNMLLKJIGGFDK18DA,18,16.44,住家用,鋼筋混凝土造,92年7月16日,四層,三層 陽台 雨遮
RPUNMLLKJIGGFDK18DA,18,5.07,樓梯間,鋼筋混凝土造,92年7月16日,四層,
RPROMLRKJIGGFFK78DA,27,217.99,住家用,鋼筋混凝土造,83年5月25日,四層,一層 二層 三層 四層 陽台 平台 露台 夾層
RPTNMLSKJIGGFBK58DA,,18.50,住家用,加強磚造,,,一層 騎樓
RPXNMLTJJIGGFFK76DA,24,141.71,住家用,鋼筋混凝土造,86年8月27日,三層,一層 二層 三層 地下層 見其他登記事項
RPVNMLQKJIGGFEK88DA,40,185.61,住商用,鋼筋混凝土造,70年10月24日,三層,一層 二層 三層 陽台 騎樓
RPRNMLMLJIGGFFK28DA,41,103.46,住家用,加強磚造,69年7月15日,二層,一層 二層
RPQNMLTKJIGGFCK48DA,44,67.20,住家用,加強磚造,66年10月15日,二層,一層 騎樓
RPRNMLMLJIGGFCK97DA,39,138.72,住家用,鋼筋混凝土造,71年9月23日,二層,一層 二層 騎樓
RPXNMLLKJIGGFBK28DA,40,63.86,住家用,加強磚造,70年5月24日,,一層 二層
RPPNMLSKJIGGFFK58DA,10,96.98,集合住宅,ＲＣ造,100年7月6日,七層,二層 陽台 雨遮
RPPNMLSKJIGGFFK58DA,10,45.12,停車空間兼防空避難室、車道、集合住宅、樓梯間,ＲＣ造,100年7月6日,七層,
RPXNMLMLJIGGFBK58EA,41,103.50,住家用,加強磚造,69年7月10日,二層,一層 二層
RPOOMLOLJIGGFBK87DA,2,242.01,住家用,鋼筋混凝土造,108年8月13日,三層,一層 二層 三層 陽台
RPVNMLNLJIGGFCK48DA,,62.26,集合住宅,鋼筋混凝土造,110年7月16日,九層,三層 陽台
RPVNMLNLJIGGFCK48DA,,20.60,停車空間、電信室、昇降機道、安全梯間梯廳、樓梯間、發電機房、消防機房,鋼筋混凝土造,110年7月16日,九層,
RPWOMLQKJIGGFFK56DA,3,9.91,防空避難室、停車空間、電梯機房、水箱、梯間,鋼筋混凝土造,108年2月1日,九層,
RPQNMLMLJIGGFEK08DA,1,70.38,集合住宅,ＲＣ造,109年8月20日,五層,三層 陽台
RPQNMLMLJIGGFEK08DA,1,33.38,集合住宅、樓梯間,ＲＣ造,109年8月20日,五層,
RPVNMLOLJIGGFDK68DA,6,64.25,集合住宅,鋼筋混凝土造,104年11月5日,十五層,五層 陽台 雨遮
RPVNMLOLJIGGFDK68DA,6,15.10,共有部分,鋼筋混凝土造,104年11月5日,十五層,
RPVNMLOLJIGGFDK68DA,6,13.99,共有部分,鋼筋混凝土造,104年11月5日,十五層,
RPQNMLNLJIGGFDK08DA,,242.60,住家用,鋼筋混凝土造,110年9月14日,四層,一層 二層 三層 四層 陽台
RPRNMLNLJIGGFDK18DA,,243.05,住家用,鋼筋混凝土造,110年9月14日,四層,一層 二層 三層 四層 陽台
RPXNMLKKJIGGFBK18DA,29,93.05,住家用,鋼筋混凝土造,81年9月29日,,六層 陽台
RPXNMLKKJIGGFBK18DA,29,68.03,公共設施,鋼筋混凝土造,81年9月29日,,
